timestamps,DCM_APPS_Throttle,DCM_Brake_Recu,DCM_SteeringAngle,Gyro_Movella_Acc_Y,Gyro_Movella_Acc_X,HV_CurrentSensor_W,Groundspeed_Vel,AMK_Torque_FL,AMK_Torque_RL,AMK_Torque_RR,AMK_Torque_FR
22.965748,44,0,36.730000000000004,-17.4296875,-8.02734375,41679,58.800000000000004,6.78125,10.0625,13.65625,9.125
22.982414000000002,43.65,0,38.65,-14.9453125,-9.3046875,41679,59.5,6.6875,10,13.65625,9.21875
22.99908,41.33,0,40.9,-16.2265625,-6.55859375,42602,60.1,6.46875,9.5625,13.28125,8.9375
23.015746,40,0,42.65,-14.78515625,-4.4921875,42602,60.2,6.0625,9,12.6875,8.5
23.032412,40.82,0,43.37,-13.99609375,-6.1640625,42004,60.5,6.09375,9.0625,12.78125,8.59375
23.049078,42.5,0,43.52,-11.32421875,-5.953125,39654,60.6,6.1875,9.1875,12.9375,8.75
23.065744,43.5,0,42.64,-16.8671875,-9.31640625,39654,61.2,6.5625,9.78125,13.625,9.15625
23.08241,43.5,0,41.15,-14.3828125,-7.1953125,42395,62.1,6.5625,9.78125,13.6875,9.21875
23.099076,43.5,0,39.99,-11.9140625,-5.875,42395,62.1,6.65625,9.90625,13.5625,9.125
23.115742,44,0,38.910000000000004,-14.4609375,-5.05078125,43861,62.5,6.8125,10.09375,13.5625,9.03125
23.132408,44,0,37.4,-14.37890625,-7.6875,43861,62.800000000000004,6.875,10.09375,13.34375,9.03125
23.149074,46,0,36.410000000000004,-14.58203125,-6.125,44876,63.400000000000006,7.15625,10.53125,13.625,9.1875
23.16574,50.5,0,36.1,-18.33984375,-7.14453125,44876,63.6,7.625,11.375,14.40625,9.59375
23.182406,53.83,0,35.56,-16.03125,-9.8046875,44849,64.4,8.4375,12.4375,15.84375,10.59375
23.199072,55.5,0,35.33,-13.04296875,-6.515625,44849,64.8,8.78125,13,16.25,11.03125
23.215738,55.480000000000004,0,35.410000000000004,-15.37109375,-8.67578125,47651,65.8,8.9375,13.40625,16.25,11
23.232404,54.5,0,35.54,-14.9296875,-7.48828125,55359,67.10000000000001,9.0625,13.4375,16.1875,10.84375
23.24907,53,0,35.92,-16.3359375,-11.8515625,55359,67.4,8.6875,13.09375,15.59375,10.46875
23.265736,52,0,36.29,-16.78125,-6.8984375,60246,67.3,8.375,12.5625,15.25,10.21875
23.282402,53.5,0,35.92,-16.25390625,-6.23046875,60246,68,8.375,12.71875,15.40625,10.375
23.299068000000002,57,0,35.050000000000004,-13.64453125,-6.6796875,58712,68.2,9,13.46875,15.96875,10.875
23.315734,60,0,34.12,-13.34375,-10.21875,58712,68.8,9.78125,14.53125,16.96875,11.4375
23.3324,60,0,33.37,-16.234375,-8.38671875,58972,69.60000000000001,10,14.875,17.34375,11.59375
23.349066,59.5,0,32.39,-13.50390625,-8.4296875,58972,70.60000000000001,10,14.96875,17.1875,11.65625
23.365732,59,0,32.07,-13.75,-9.17578125,68054,70.7,10.09375,14.9375,17.03125,11.40625
23.382398000000002,59,0,32.46,-13.703125,-11.6171875,71169,71.5,10.03125,14.9375,16.9375,11.34375
23.399064,59,0,32.85,-14.609375,-6.7734375,71169,71.60000000000001,10.03125,14.875,16.84375,11.28125
23.41573,61,0,33.160000000000004,-11.12109375,-9.81640625,71054,72.8,10.25,15.1875,17.0625,11.3125
23.432396,62.5,0,33.56,-12.90625,-10.296875,71054,74,10.21875,15.125,16.96875,11.21875
23.449062,62.64,0,33.64,-17.859375,-12.125,72417,74.8,10.1875,14.78125,16.46875,10.84375
23.465728,62.5,0,32.6,-17.25,-9.59765625,72417,74.10000000000001,10,14.75,16.5,10.90625
23.482394,63,0,30.55,-18.578125,-8.58203125,76602,75.10000000000001,10.09375,14.71875,16.28125,10.75
23.49906,64,0,28.37,-12.703125,-11.48046875,76602,75.5,10.09375,14.46875,15.875,10.5625
23.515726,65,0,26.25,-17.65234375,-9.15234375,76534,75.10000000000001,7.8125,14.4375,15.6875,10.375
23.532392,66,0,23.94,-15.55078125,-9.91015625,76989,76.10000000000001,4.9375,15.40625,16.8125,11.09375
23.549058,67,0,21.12,-15.71484375,-9.0625,76989,75.9,10.34375,14.8125,15.625,10.53125
23.565724,67.5,0,19.69,-16.7734375,-11.91015625,69529,76.5,10.8125,15.1875,16.25,10.78125
23.58239,67.18,0,17.5,-14.1015625,-6.6328125,69529,76.5,10.65625,14.96875,15.9375,10.65625
23.599056,67,0,15.39,-11.21875,-11.10546875,77798,77.30000000000001,10.3125,14.625,15.375,10.21875
23.615722,67,0,13.89,-10.48046875,-13.28515625,77798,77.7,10.46875,14.8125,15.5,10.25
23.632388,65.15,0,13.14,-14.2109375,-12.21484375,77749,78.4,10.375,15,15.6875,10.3125
23.649054,64,0,13.14,-7.80859375,-8.0859375,77749,78.60000000000001,10.40625,15.09375,15.71875,10.375
23.66572,64,0,13.43,-7.71875,-9.0625,77904,79.2,10.34375,15.125,15.71875,10.375
23.682386,64.32000000000001,0,14.55,-8.21484375,-9.19921875,77904,79.80000000000001,10.25,14.96875,15.65625,10.3125
23.699052000000002,66,0,16,-7.7734375,-11.265625,77772,80.2,10.28125,15,15.6875,10.40625
23.715718,67,0,17.89,-9.0703125,-12.8515625,78390,81.10000000000001,10.09375,14.8125,15.5625,10.25
23.732384,68,0,20.150000000000002,-7.13671875,-10.30859375,78390,81.80000000000001,10.03125,14.75,15.65625,10.40625
23.74905,70,0,21.06,-9.53125,-10.046875,77834,82.60000000000001,9.90625,14.5625,15.59375,10.25
23.765716,73,0,21.84,-8.5703125,-8.10546875,77834,83.5,9.8125,14.46875,15.5625,10.34375
23.782382000000002,77.82000000000001,0,22.13,-12.55859375,-9.79296875,77524,84.2,9.78125,14.40625,15.4375,10.25
23.799048,81.14,0,22.150000000000002,-12.8046875,-12.4453125,77524,85.2,9.8125,14.375,15.40625,10.28125
23.815714,82,0,22.13,-12.359375,-9.6328125,77322,85.5,9.78125,14.34375,15.4375,10.375
23.83238,80,0,22.17,-13.28125,-8.21484375,77236,86.60000000000001,9.59375,14.3125,15.28125,10.34375
23.849046,67.76,0,22.02,-15.09375,-9.1015625,77236,86.9,9.5625,14.1875,15.125,10.125
23.865712000000002,47,0,20.91,-16.27734375,-6.75390625,77164,87.10000000000001,9.34375,14.21875,15.25,10.0625
23.882378,32,0,19.88,-12.13671875,-4.33984375,77164,87.30000000000001,6.34375,9.40625,10.03125,6.75
23.899044,29.5,0,17.36,-18.56640625,-5.24609375,78111,86.9,5.125,7.6875,8.125,5.46875
23.91571,29,0,13.99,-16.0546875,-4.296875,78111,86.2,4.96875,7.6875,8.09375,5.3125
23.932376,24,0.16,11.19,-14.3203125,-2.08203125,76111,86.30000000000001,4.71875,7.15625,7.5,5.03125
23.949042,10.18,3.162,8.05,-11.23046875,-4.60546875,76111,86.4,3.03125,4.5625,4.75,3.125
23.965708,0,7.034,5.57,-13.34765625,2.62890625,41526,85.4,-1.3125,-0.4375,-0.4375,-1.1875
23.982374,0,12.696,4.3500000000000005,-11.55078125,4.4609375,34398,84.7,-2.8125,-1.25,-1.21875,-2.71875
23.99904,0,15.794,3.64,-10.4296875,7.93359375,34398,84,-4.03125,-1.75,-1.71875,-4.03125
24.015706,0,18.928,3.27,-10.015625,6.28515625,371,83.9,-5,-2.0625,-2.09375,-4.875
24.032372,0,19.92,3.44,-7.24609375,3.87109375,371,83.2,-5.40625,-2.3125,-2.25,-5.34375
24.049038,0,21.454,4.13,-8.5078125,8.23828125,-15311,82.9,-5.8125,-2.46875,-2.4375,-5.75
24.065704,0,22.524,5.42,-6.53125,6.26953125,-15311,82.4,-6.15625,-2.5625,-2.5625,-6.0625
24.08237,0,21.812,7.3500000000000005,-8.5234375,6.78125,-20605,82.10000000000001,-6.1875,-2.65625,-2.59375,-6.0625
24.099036,0,22.19,9.68,-8.19921875,7.0625,-20605,81.60000000000001,-6.125,-2.625,-2.5625,-6.0625
24.115702,0,23.36,12.14,-8.1484375,5.53515625,-23100,81.2,-6.40625,-2.75,-2.65625,-6.28125
24.132368,0,24.788,14.47,-10.7109375,10.3984375,-23262,80.5,-6.78125,-3.0625,-2.78125,-6.65625
24.149034,0,24.93,16.87,-9.60546875,9.5078125,-23262,79.9,-7.25,-3.125,-2.84375,-6.6875
24.1657,0,23.994,18.44,-9.37890625,8.703125,-25019,79.4,-7.28125,-3.1875,-2.875,-6.71875
24.182366000000002,0,22.16,19.04,-13.88671875,9.1953125,-25019,78.80000000000001,-6.75,-2.96875,-2.65625,-6.125
24.199032,0,19.508,18.96,-15.6484375,8.76171875,-25019,78.30000000000001,-6.21875,-2.6875,-2.40625,-5.59375
24.215698,0,17.454,17.63,-9.7578125,4.88671875,-25019,78,-5.40625,-2.375,-2.125,-4.9375
24.232364,0,16.002,14.59,-8.40625,4.90625,-25066,77.5,-5,-2.1875,-1.90625,-4.5625
24.24903,0,14.68,11.44,-14.125,5.87109375,-25066,77.30000000000001,-4.46875,-1.96875,-1.84375,-4.0625
24.265696000000002,0,12.55,7.74,-14.984375,6.22265625,-19918,77.30000000000001,-4.09375,-1.78125,-1.75,-3.6875
24.282362,0,11.448,5.8500000000000005,-9.1640625,5.72265625,-16102,76.9,-3.4375,-1.5,-1.46875,-3.21875
24.299028,0,9.71,4.87,-10.55859375,4.91015625,-16102,76.60000000000001,-3.125,-1.375,-1.3125,-3.09375
24.315694,0,8.494,4.54,-13.73046875,5.45703125,-13039,76.5,-2.65625,-1.15625,-1.1875,-2.6875
24.33236,0,6.694,4.99,-13.1015625,3.80859375,-13039,76.10000000000001,-2.21875,-0.96875,-1,-2.1875
24.349026000000002,0,4.868,6.21,-10.31640625,4.77734375,-9999,75.9,-1.71875,-0.75,-0.75,-1.75
24.365692,0,0.724,6.8500000000000005,-10.43359375,3.375,-9999,75.60000000000001,-1.0625,-0.46875,-0.5,-1.03125
24.382358,0,0,7.98,-9.21484375,2.41015625,-6745,75.8,0,0,0,0
24.399024,0,0,9.55,-5.4296875,3.75,-6745,75.10000000000001,0,0,0,0
24.41569,0,0,11.25,-9.7265625,4.4765625,-1255,75.4,0,0,0,0
24.432356,0,0,12.97,-11.875,1.19921875,325,75,0,0,0,0
24.449022,0,0,15.41,-10.51953125,0.27734375,325,74.9,0,0,0,0
24.465688,0,4.432,17.56,-7.44921875,-1.55078125,325,74.9,0.4375,0,0,0.03125
24.482354,0,10.224,19.06,-12.0234375,4.92578125,325,74.60000000000001,-2.46875,-0.71875,-0.5625,-2.0625
24.49902,0,14.286,20.27,-14.48828125,8.6953125,324,74.2,-3.875,-1.71875,-1.5625,-3.53125
24.515686,0,15.696,21.28,-15.24609375,6.9296875,324,73.60000000000001,-4.59375,-2,-1.8125,-4.15625
24.532352,0,15.88,22,-12.55859375,6.40625,-4010,73.3,-4.75,-2.0625,-1.9375,-4.375
24.549018,0,14.458,22.46,-15.2265625,8.5546875,-4010,72.7,-4.59375,-2,-1.8125,-4.21875
24.565684,0,12.092,22.830000000000002,-17.68359375,6.7265625,-13738,72.4,-4.03125,-1.78125,-1.625,-3.5625
24.58235,0,10.290000000000001,23.1,-15.65625,4.8515625,-15086,72,-3.25,-1.4375,-1.3125,-2.90625
24.599016,0,12.096,23.47,-13.4140625,4.66796875,-15086,71.5,-3.375,-1.46875,-1.3125,-3.03125
24.615682,0,14.502,24.11,-17.05859375,5.80078125,-11962,70.8,-4.125,-1.75,-1.59375,-3.71875
24.632348,0,14.866,25.32,-19.32421875,7.81640625,-11962,70.4,-4.53125,-2.0625,-1.8125,-4.09375
24.649014,0,14.496,27.77,-19.2578125,7.234375,-11243,69.9,-4.5,-1.96875,-1.71875,-3.9375
24.665680000000002,0,12.27,29.48,-17.90234375,6.6796875,-11243,69.4,-4.21875,-1.84375,-1.65625,-3.65625
24.682346,0,9.632,30.41,-18.640625,8,-13752,69,-3.25,-1.46875,-1.28125,-2.75
24.699012,0,7.87,30.8,-19.5078125,4.3984375,-13752,68.5,-2.625,-1.1875,-1,-2.21875
24.715678,0,7.386,30.16,-18.42578125,1.69140625,-11956,68.5,-2.375,-1.0625,-0.90625,-2.03125
24.732344,0,5.3340000000000005,27.830000000000002,-20.81640625,4.66796875,-11956,67.9,-2,-0.90625,-0.8125,-1.71875
24.749010000000002,0,1.81,24.02,-18.171875,3.30859375,-7831,68.10000000000001,-1.0625,-0.53125,-0.46875,-1
24.765676,0,0,19.17,-20.625,3.8671875,-5931,68.2,-0.03125,0,0,-0.03125
24.782342,0,0,15.040000000000001,-20.59375,1.21484375,-5931,68.10000000000001,0,0,0,0
24.799008,0,0,12.55,-16.73828125,3.0546875,-1467,67.8,0,0,0,0
24.815674,0,0,11.78,-17.125,2.34765625,-1467,67.5,0,0,0,0
24.832340000000002,5.62,0,12.23,-22.4140625,4.43359375,326,67.4,0.46875,1.0625,1.0625,0.34375
24.849006,13.5,0,13.44,-22.265625,-1.3046875,326,67.8,1.75,2.75,2.96875,1.90625
24.865672,16.5,0,14.83,-18.921875,-0.98828125,405,68.10000000000001,2.84375,4.21875,4.59375,3.03125
24.882338,16.5,0,15.26,-17.64453125,-3.04296875,11336,69,2.9375,4.40625,4.8125,3.15625
24.899004,16.5,0,15.200000000000001,-18.05078125,-2.41796875,11336,69.2,2.96875,4.375,4.75,3.1875
24.91567,16.5,0,14.86,-23.30078125,-2.35546875,19268,69,2.90625,4.375,4.71875,3.1875
24.932336,17.5,0,14.46,-18.48046875,-0.62890625,19268,68.60000000000001,2.96875,4.40625,4.75,3.09375
24.949002,21.7,0,14.76,-18.3359375,0.63671875,19001,69.2,3.5625,5.125,5.5,3.71875
24.965668,25,0,17.94,-18.18359375,-3.29296875,19001,69.5,4.40625,6.40625,6.90625,4.65625
24.982334,24.8,0,21.79,-23.30859375,-6.296875,23150,69.5,4.46875,6.6875,7.21875,4.84375
24.999,24.5,0,26.42,-20.890625,-3.2578125,23067,69.5,4.25,6.34375,7.125,4.71875
25.015666,24.5,0,31.080000000000002,-17.34375,-4.3046875,23067,69.8,4.3125,6.5,7.40625,4.9375
25.032332,24.8,0,34.82,-16.40234375,-0.578125,23067,70.60000000000001,4.28125,6.34375,7.3125,4.90625
25.048998,25.330000000000002,0,37.64,-20.9296875,-4.01171875,28588,70.9,4.21875,6.375,7.375,4.84375
25.065664,24.52,0,38.050000000000004,-22.73046875,-5.76171875,28669,70.5,4.1875,6.3125,7.46875,5
25.08233,25,0,38.07,-19.88671875,-1.49609375,28669,70.2,4.15625,6.125,7.34375,4.90625
25.098996,25,0,38.37,-16.9375,-1.53515625,29222,70.60000000000001,4.15625,6.15625,7.375,4.9375
25.115662,22.5,0,38.93,-17.99609375,-1.9765625,29222,70.8,3.96875,5.9375,7,4.6875
25.132328,22,0,39.35,-22.359375,-1,28818,70.7,3.65625,5.5625,6.6875,4.4375
25.148994000000002,21.88,0,39.59,-19.72265625,-1.44921875,27723,70.8,3.5625,5.40625,6.5,4.34375
25.16566,22,0,39.160000000000004,-22.015625,-2.2890625,27723,70.4,3.625,5.3125,6.5,4.34375
25.182326,21.5,0,38.58,-19.74609375,-1.22265625,25561,70.2,3.59375,5.375,6.59375,4.375
25.198992,19.5,0,37.33,-21.29296875,2.21875,25561,70.5,3.40625,5.15625,6.25,4.25
25.215658,19.46,0,36.01,-18.76171875,-2,25333,71.10000000000001,3.25,4.84375,5.71875,3.9375
25.232324000000002,17.5,0,35.27,-21.9921875,-1.81640625,25333,70.8,3.125,4.65625,5.5,3.71875
25.24899,16.37,0,33.410000000000004,-24.88671875,0.3046875,23253,69.9,2.78125,4.1875,5,3.3125
25.265656,16.5,0,33.29,-18.82421875,0.40234375,23253,69.9,2.71875,4.125,4.96875,3.28125
25.282322,16.5,0,32.46,-21.87109375,-2.671875,20501,70.10000000000001,2.78125,4.125,4.9375,3.28125
25.298988,17.36,0,30.830000000000002,-21.26171875,-1.30859375,19335,70.10000000000001,2.84375,4.21875,4.96875,3.25
25.315654000000002,17,0,28.810000000000002,-22.85546875,-2.40234375,19335,70.5,2.9375,4.375,5.0625,3.375
25.33232,17.8,0,26.86,-23.47265625,1.90234375,19995,70.60000000000001,3.03125,4.46875,5.15625,3.375
25.348986,18.5,0,24.76,-20.1015625,0.40625,19995,71.10000000000001,3.125,4.65625,5.3125,3.5625
25.365652,19.5,0,22.81,-18.05859375,-3.64453125,20799,71.2,3.1875,4.875,5.375,3.625
25.382318,18.5,0,22.26,-20.67578125,-3.1875,20799,70.3,3.1875,4.8125,5.34375,3.59375
25.398984,18.5,0,22.240000000000002,-18.25,-2.046875,20786,70,3.15625,4.71875,5.1875,3.53125
25.41565,19.5,0,22.29,-19.59375,-1.984375,20786,70,3.21875,4.8125,5.40625,3.625
25.432316,22.5,0,22.25,-21.39453125,-4.359375,21846,70.2,3.75,5.625,6.28125,4.28125
25.448982,24.5,0,22.02,-19.63671875,-2.203125,21677,70.60000000000001,4.09375,6.125,6.71875,4.5625
25.465648,27.5,0,21.94,-19.3515625,-1.99609375,21677,71.2,4.65625,6.78125,7.53125,5
25.482314,29.5,0,21.86,-18.01953125,-2.60546875,26454,72.10000000000001,5.09375,7.5,8.21875,5.46875
25.49898,29.5,0,21.740000000000002,-22.20703125,-4.1796875,26454,72.2,5.15625,7.65625,8.40625,5.625
25.515646,28.5,0,21.73,-25.47265625,-2.97265625,32656,71.4,5.03125,7.5625,8.375,5.59375
25.532312,27.5,0,22.11,-16.43359375,1.109375,32656,71.2,4.8125,7.125,7.875,5.3125
25.548978,26.5,0,23.18,-17.1953125,-3.1015625,34062,71.8,4.8125,7.125,7.8125,5.25
25.565644,20.5,0,23.86,-14.95703125,-0.8125,34062,72.10000000000001,4.09375,6.21875,6.84375,4.625
25.58231,11.93,0,24.97,-21.9609375,0.0078125,32119,72.10000000000001,2.78125,4.125,4.59375,3.1875
25.598976,5,0,25.060000000000002,-18.8203125,2.484375,22193,70.60000000000001,1.25,1.84375,2.15625,1.5
25.615642,5.5,1.108,23.66,-14.87890625,1.8125,22193,70,0.875,1.25,1.46875,0.9375
25.632308000000002,5.5,3.982,21.03,-13.8515625,2.44921875,22353,70,1.09375,1.53125,1.78125,1.15625
25.648974,0,7.176,18.11,-11.87890625,0.4375,22353,70.10000000000001,-0.78125,0.1875,0.3125,-0.4375
25.66564,0,9.602,15.280000000000001,-13.921875,5.62109375,7208,69.3,-2.40625,-1.03125,-0.9375,-2.21875
25.682306,0,12.344,13.44,-15.0625,3.78515625,7208,69.3,-3.34375,-1.4375,-1.34375,-3.0625
25.698972,0,13.904,12.59,-17.09375,4.84375,3604,68.9,-3.84375,-1.6875,-1.5625,-3.625
25.715638000000002,0,15.142,12.4,-15.62890625,6.34765625,3604,68.60000000000001,-4.5,-1.9375,-1.84375,-4.21875
25.732304,0,16.794,12.42,-13.26171875,8.30078125,-9286,67.8,-4.5625,-2,-1.875,-4.375
25.74897,0,20.38,12.58,-11.5859375,7.86328125,-12689,67.4,-5.53125,-2.375,-2.21875,-5.21875
25.765636,0,25.854,12.66,-11.62109375,8.60546875,-12689,66.8,-6.9375,-3,-2.75,-6.5
25.782302,0,29.86,12.38,-11.25390625,7.265625,-12689,66.3,-8.34375,-3.6875,-3.375,-7.71875
25.798968000000002,0,33.768,11.790000000000001,-8.4140625,9.015625,-12689,65.5,-9.25,-4.0625,-3.75,-8.59375
25.815634,0,36.932,10.73,-6.12109375,8.4765625,-22586,64.9,-10.375,-4.53125,-4.1875,-9.625
25.8323,0,38.688,9.25,-8.56640625,8.34375,-22586,64.4,-11,-4.8125,-4.53125,-10.34375
25.848966,0,39.15,8.41,-8.67578125,10.15234375,-28264,63.6,-11.15625,-4.90625,-4.65625,-10.625
25.865632,0,38.410000000000004,8.01,-9.7109375,10.50390625,-31753,62.900000000000006,-11.15625,-4.90625,-4.6875,-10.65625
25.882298,0,36.464,7.51,-8.171875,10.875,-31753,62,-10.6875,-4.75,-4.5,-10.21875
25.898964,0,34.164,6.7700000000000005,-6.28125,11.04296875,-31753,61.400000000000006,-10.09375,-4.46875,-4.25,-9.65625
25.91563,0,31.582,5.9,-7.41796875,9.55078125,-31172,61.2,-9.28125,-4.125,-4,-8.96875
25.932296,0,29.536,5.08,-8.5703125,8.21484375,-27907,60.7,-8.78125,-3.84375,-3.71875,-8.5
25.948962,0,29.27,3.92,-5.60546875,6.9921875,-27907,60.400000000000006,-8.34375,-3.65625,-3.5,-8.09375
25.965628,0,29.178,2.27,-1.44140625,7.28125,-24351,59.900000000000006,-8.34375,-3.625,-3.5625,-8.125
25.982294,0,29.444,0.61,-1.13671875,7.4375,-24351,59.5,-8.34375,-3.65625,-3.59375,-8.25
25.99896,0,27.976,-1.82,-2.11328125,9.25390625,-22849,59,-8.0625,-3.5,-3.5,-8.0625
26.015626,0,26.87,-4.68,-4.05859375,8.1484375,-22291,58.5,-7.53125,-3.375,-3.40625,-7.84375
26.032292,0,25.05,-7.36,-1.91796875,8.52734375,-22291,57.900000000000006,-7.3125,-3.1875,-3.3125,-7.46875
26.048958,0,20.658,-10.92,2.5625,7.75390625,-22274,57.5,-6.28125,-2.8125,-2.9375,-6.65625
26.065624,0,16.896,-14.16,4.8046875,6.91796875,-22274,57.1,-4.96875,-2.15625,-2.34375,-5.4375
26.08229,0,15.412,-16.63,5.3984375,5.296875,-19920,56.800000000000004,-4.375,-1.90625,-2.09375,-4.875
26.098956,0,14.436,-18.86,3.84765625,5.2734375,-19920,56.2,-3.90625,-1.71875,-1.96875,-4.40625
26.115622000000002,0,15.696,-21.04,8.78515625,5.75,-13661,55.900000000000006,-4.125,-1.78125,-2,-4.6875
26.132288,0,15.262,-23.14,10.34375,5.40234375,-13661,55.6,-4.15625,-1.8125,-2.09375,-4.8125
26.148954,0,14.066,-25.47,9.00390625,5.0625,-10746,55.2,-3.875,-1.71875,-1.96875,-4.65625
26.16562,0,11.91,-27.47,10.98046875,5.69140625,-10746,54.900000000000006,-3.4375,-1.5625,-1.8125,-4.125
26.182286,0,9.012,-28.94,10.99609375,6.08984375,-10746,54.5,-2.6875,-1.21875,-1.4375,-3.28125
26.198952000000002,0,7.816,-30.62,11.33984375,5.4453125,-11011,54.2,-2.125,-0.9375,-1.125,-2.5625
26.215618,0,6.924,-32.44,15.6171875,6.12890625,-11011,54.1,-1.90625,-0.84375,-1.0625,-2.375
26.232284,0,5.1080000000000005,-33.92,14.2109375,5.83984375,-7403,53.800000000000004,-1.59375,-0.6875,-0.875,-2
26.24895,0,2.496,-35.16,12.78515625,4.1171875,-7403,53.6,-1.09375,-0.5,-0.625,-1.40625
26.265616,0,0,-35.78,11.828125,3.54296875,-5094,53.300000000000004,-0.125,-0.03125,-0.125,-0.15625
26.282282000000002,0,0,-36.62,14.91015625,3.57421875,-5094,53.1,0,0,-0.03125,0
26.298948,0,0,-37.83,17.1953125,3.13671875,-3073,52.900000000000006,0,0,-0.03125,0
26.315614,0,0,-38.98,15.4765625,2.98046875,305,52.900000000000006,0,0,0.03125,0
26.33228,0,0,-39.59,15.1171875,0.625,305,52.800000000000004,0,0,0.03125,0
26.348946,0,0,-40.11,20.21484375,4.50390625,324,52.400000000000006,0,0,0,0
26.365612,0,0,-39.69,18.71875,3.0078125,324,52.400000000000006,0,0,0.03125,0
26.382278,0,1.476,-39.35,17.4140625,2.6875,323,52.400000000000006,0,0,0.03125,0
26.398944,0,1.818,-39.56,13.52734375,2.4296875,323,52,0.09375,0,-0.03125,-0.375
26.41561,0,0.554,-40.58,17.296875,5.41015625,327,51.7,-0.46875,0,0,-0.625
26.432276,0,0,-42.44,20.10546875,4.359375,327,51.7,-0.03125,0,-0.03125,-0.03125
26.448942,0,0,-44.95,16.8125,2.82421875,-53,51.2,0,0,0,0
26.465608,0,0,-46.75,19.046875,4.40625,289,50.900000000000006,0,0,0,0
26.482274,0,0,-47.36,20.83203125,3.8984375,289,50.900000000000006,0,0,0.03125,0
26.49894,0,0,-46.68,14.59375,3.36328125,327,50.6,0,0,-0.03125,0
26.515606000000002,3.5,0,-44.84,18.0703125,3.0859375,327,50.300000000000004,0.03125,0,-0.03125,0
26.532272,10.8,0,-42.23,13.421875,2.30859375,327,51.2,1.8125,2.78125,1.71875,1.1875
26.548938,13.59,0,-40.36,14.70703125,0.078125,327,51.2,2.96875,4.4375,2.75,1.75
26.565604,13.5,0,-39.8,15.34765625,-0.96875,5949,51.400000000000006,3.03125,4.5,2.90625,1.96875
26.58227,12.71,0,-39.62,21.01171875,-0.84765625,5949,51.400000000000006,3.03125,4.5,2.9375,1.90625
26.598936000000002,13,0,-39.84,17.8515625,2.33203125,12152,51.300000000000004,2.9375,4.34375,2.75,1.84375
26.615602,14.5,0,-40.43,18.5390625,1.765625,11736,51.800000000000004,3.125,4.71875,3,1.9375
26.632268,18.26,0,-41.37,19.0859375,0.12109375,11736,52.300000000000004,3.75,5.5,3.53125,2.34375
26.648934,21.5,0,-42.82,14.61328125,-1.1875,13044,53.300000000000004,4.5,6.5625,4.21875,2.90625
26.6656,21.5,0,-43.77,16.21875,-2.18359375,13044,53.800000000000004,4.875,7.21875,4.5625,3.125
26.682266000000002,21.5,0,-43.98,20.1875,-2.3984375,17891,53.2,4.90625,7.1875,4.59375,3
26.698932,21.5,0,-43.76,17.52734375,-1.02734375,17891,52.800000000000004,4.90625,7.28125,4.5625,3.0625
26.715598,23.5,0,-43.41,15.09765625,-1.4921875,19044,52.7,5.0625,7.5,4.875,3.15625
26.732264,27.5,0,-43.25,16.25,-2.4921875,19044,53.2,5.625,8.34375,5.25,3.53125
26.74893,31.1,0,-43.78,16.1328125,-4.0546875,20016,53.900000000000006,6.5,9.625,6.09375,4.0625
26.765596000000002,32.980000000000004,0,-44.67,19.57421875,-4.19921875,20016,53.800000000000004,7.25,10.75,6.8125,4.59375
26.782262,33,0,-46.18,15.37109375,-2.4921875,19993,53.6,7.25,10.84375,6.78125,4.5
26.798928,33.61,0,-47.65,17.125,-3.11328125,26326,54.5,7.46875,11.03125,6.9375,4.65625
26.815594,34.5,0,-48.64,18.0390625,-4.44140625,26326,54.900000000000006,7.65625,11.40625,7.03125,4.71875
26.83226,38.27,0,-49.02,15.625,-2.8984375,29071,55.800000000000004,8.25,12.25,7.53125,5.0625
26.848926,41.1,0,-49.02,16.44140625,-5.6796875,29071,56.2,8.90625,13.1875,8.21875,5.5625
26.865592,42.480000000000004,0,-48.35,17.0859375,-6.23046875,30815,57,9.3125,13.84375,8.75,5.8125
26.882258,42,0,-47.5,21.328125,-6.94140625,30815,57.7,9.25,13.71875,8.90625,6
26.898924,42,0,-47.05,15.26953125,-5.25390625,35933,57.5,9.25,13.75,8.90625,5.96875
26.91559,42,0,-47.2,14.53515625,-3.94140625,35933,58.400000000000006,9.125,13.65625,9,6.0625
26.932256,41.76,0,-47.8,11.68359375,-3.34765625,38979,58.5,9.125,13.53125,9.03125,6.125
26.948922,42.39,0,-48.7,11.1953125,-5.9140625,39447,59.6,9,13.46875,9.15625,6.1875
26.965588,42,0,-49.1,17.8671875,-8.47265625,39447,60.1,9,13.375,9.25,6.25
26.982254,39.77,0,-49.2,16.40625,-7.578125,40719,60.5,8.75,12.96875,8.8125,5.90625
26.998920000000002,37,0,-48.6,17.6875,-5.15625,40719,60,8.21875,12.25,8.15625,5.53125
27.015586,37.5,0,-47.51,13.44140625,-2.7734375,40749,59.900000000000006,8.09375,11.96875,7.9375,5.40625
27.032252,39.78,0,-46.24,17.953125,-6.234375,40749,60.300000000000004,8.4375,12.46875,8.28125,5.625
27.048918,41.5,0,-44.26,17.68359375,-5.234375,36316,60.400000000000006,8.8125,13.03125,8.96875,6
27.065584,41.5,0,-43.58,13.9921875,-5.22265625,39595,61.1,8.84375,13.15625,9.25,6.1875
