timestamps,AMK_Torque_FL,AMK_Torque_FR,AMK_Torque_RL,AMK_Torque_RR,DCM_APPS_Throttle,DCM_Brake_Recu,Groundspeed_Vel,Gyro_Mov_Acc_Y,Gyro_Mov_Acc_X,HV_CurrentSensor_W
29.6726,110.4,110.3,159.3,149.6,100,0,86,-8.2,-8.2,77369
29.6893,113.1,114.8,159.1,168.3,100,0,86,-8.2,-8.2,77484
29.7059,111.5,108.5,156.3,152.3,100,0,87,-7.5,-7.5,77484
29.7226,107.3,110.4,157.8,151.7,100,0,87,-7.4,-7.4,77484
29.7393,114.5,113.7,155.6,155,100,0,88,-6.8,-6.8,76889
29.7559,106.6,101.1,155,148.1,100,0,88,-7.1,-7.1,76276
29.7726,113.2,119.1,157.2,127.7,100,0,88,-7.6,-7.6,74778
29.7893,107,99.1,152.9,142.8,100,0,88,-7.7,-7.7,73893
29.806,112.1,116.1,156.3,119.7,100,0,88,-7.9,-7.9,73590
29.8226,108.5,103.4,152.1,134.9,100,0,88,-7.3,-7.3,74668
29.8393,108.9,109.3,150.9,153.1,100,0,89,-7.9,-7.9,75703
29.856,111.7,108.5,155.2,145.6,100,0,0,-7.5,-7.5,76157
29.8726,100,102,144.6,159.1,100,0,91,-7.5,-7.5,76871
29.8893,116.4,115.6,155.9,139.5,100,0,91,-7.2,-7.2,77431
29.906,94.7,93.3,143.5,152.9,100,0,92,-7,-7,77991
29.9226,117.7,115.1,153.3,143.8,100,0,92,-7,-7,77607
29.9393,93,93.7,143.5,141.7,100,0,93,-6.6,-6.6,77420
29.956,110.2,113.2,148.9,149.6,100,0,93,-7.5,-7.5,77192
29.9727,100.6,98.1,145.2,128.1,100,0,94,-7,-7,76844
29.9893,102.3,106,141.9,143.9,100,0,94,-7.2,-7.2,76495
30.006,110.2,106.7,147.7,139.9,100,0,94,-6.8,-6.8,76151
30.0227,85.3,94,134.1,130.4,100,0,94,-6.9,-6.9,76114
30.0393,112.6,111.5,148.9,149.3,100,0,95,-7.3,-7.3,75932
30.056,92.3,87.7,130.6,129.4,100,0,96,-6.5,-6.5,75786
30.0727,109.2,109.6,146.5,143.6,100,3.1,97,-7.2,-7.2,75949
30.0893,92,95.2,132.7,126.1,79.1,10.8,97,-5.3,-5.3,75508
30.106,80.2,85.4,149.1,135.6,26.7,20.2,97,3,3,75223
30.1227,-13.2,-1.9,29.7,15,0,32.5,98,7.7,7.7,44037
30.1394,-18,-12.8,-6.7,-74.8,0,62.2,94,12.4,12.4,13393
30.156,-69,-66.3,-40.2,-18.8,0,65.4,94,8.6,8.6,-24254
30.1727,-108.5,-109.6,-53.7,-60.2,0,81.1,95,11.3,11.3,-31308
30.1894,-137.3,-135.7,-65.3,-59.8,0,94.3,94,10.8,10.8,-43554
30.206,-173.5,-172.4,-77.4,-76.4,0,99.2,94,11.5,11.5,-48953
30.2227,-170.6,-172.2,-73.3,-73.6,0,99.5,93,10.9,10.9,-56908
30.2394,-174.7,-172.8,-74.6,-75.2,0,99.7,92,11.4,11.4,-59466
30.256,-175.6,-174,-75.5,-74.3,0,99.7,92,12,12,-62111
30.2727,-176.4,-175.9,-75.6,-76,0,99.7,92,12.8,12.8,-62058
30.2894,-177.1,-173.2,-77.7,-76.1,0,99.6,91,13.8,13.8,-62005
30.3061,-182.9,-180.6,-74.3,-74.2,0,99.5,90,14.1,14.1,-61749
30.3227,-181.9,-182.7,-82.7,-76.4,0,99.2,88,13.9,13.9,-61634
30.3394,-182.8,-182.4,-79.7,-78.8,0,91.5,88,12,12,-61478
30.3561,-182.8,-184.9,-81.2,-78.8,0,77.2,87,10.3,10.3,-57618
30.3727,-133.2,-137.8,-65.6,-67,0,72.7,0,9.3,9.3,-53672
30.3894,-126.3,-124.8,-60.7,-60.7,0,72.1,85,9.8,9.8,-48099
30.4061,-123.6,-125,-61.6,-61.6,0,77.1,85,11.4,11.4,-46343
30.4227,-138.8,-140.9,-67.2,-68.5,0,82.4,84,12.6,12.6,-46965
30.4394,-161.8,-159.3,-76,-73.9,0,84.7,84,13.1,13.1,-49255
30.4561,-175.6,-175.2,-80.9,-80.9,0,84.2,82,12.1,12.1,-51694
30.4728,-173.8,-172.1,-78.3,-79,0,79.4,81,10.2,10.2,-51841
30.4894,-148.6,-151.7,-70.1,-72.3,0,70.8,81,8,8,-50222
30.5061,-114.4,-115.3,-59.3,-57.6,0,64.6,80,6.8,6.8,-48456
30.5228,-97,-97.4,-48.9,-48.9,0,59.7,79,6.4,6.4,-42062
30.5394,-79.8,-81.5,-42.2,-42.8,0,56,79,6.3,6.3,-34931
30.5561,-72,-72.3,-37.8,-39.2,0,52.2,79,6.1,6.1,-27801
30.5728,-60.8,-62.1,-34.1,-32.5,0,47.4,79,5.8,5.8,-23135
30.5894,-49.1,-50.6,-27.1,-27.2,0,39.7,79,5.3,5.3,-20973
30.6061,-33,-33,-19.1,-19.1,0,35.6,79,4.5,4.5,-16068
30.6228,-27.5,-27.1,-16.5,-16.3,0,32.6,78,4,4,-13327
30.6395,-22.4,-23.4,-12.3,-13.8,0,33.9,78,3.7,3.7,-9630
30.6561,-26.6,-27.2,-14.9,-14.1,0,36.1,78,3.3,3.3,-9135
30.6728,-28.1,-27.2,-16.3,-16.1,0,38.7,77,3.1,3.1,-8640
30.6895,-33.9,-34.2,-18.7,-19,0,40.3,77,3.5,3.5,-9884
30.7061,-38.1,-36.1,-20.7,-20,0,41.8,77,4.4,4.4,-10670
30.7228,-38.9,-40.4,-22.8,-21.9,0,44.2,77,4.9,4.9,-12106
30.7395,-44.5,-42.4,-24,-25.1,0,48.8,77,5.4,5.4,-12758
30.7561,-51.2,-55.3,-26.3,-29.4,0,52.8,74,5.8,5.8,-14756
30.7728,-60.6,-64,-30.9,-33.1,0,56.7,74,6.4,6.4,-18018
30.7895,-71.2,-77.2,-38,-41,0,59.1,74,6.7,6.7,-21280
30.8062,-76,-86.9,-40.6,-42.9,0,59.5,75,6.7,6.7,-24081
30.8228,-77.7,-89.1,-39,-45.6,0,59.3,74,7.1,7.1,-24976
30.8395,-75.3,-90,-38.8,-45.9,0,60.1,74,7,7,-25865
30.8562,-78.2,-92.4,-40.6,-47.1,0,58.8,74,6.9,6.9,-25868
30.8728,-71.9,-87.2,-37.4,-44.3,0,54,74,6.1,6.1,-24890
30.8895,-57,-74.7,-30.8,-40.2,0,50.9,74,5.8,5.8,-22217
30.9062,-54.4,-67.3,-28.7,-34.6,0,47.2,71,5,5,-19533
30.9228,-43.4,-55.2,-24.6,-29.2,0,40.4,71,4.4,4.4,-15569
30.9395,-29.4,-39.8,-17.1,-22.2,0,35.7,71,3.8,3.8,-13306
30.9562,-24.5,-30.5,-14.5,-19.4,0,33.1,71,3.9,3.9,-9866
30.9729,-20.6,-29.7,-12.5,-16.9,0,30.6,71,3.8,3.8,-8677
30.9895,-18.6,-21.4,-11.4,-13,0,29.5,71,3.5,3.5,-6838
31.0062,-16.5,-21,-9.7,-13.1,0,29.7,71,3.2,3.2,-6188
31.0229,-17.3,-21.7,-9.9,-13,0,28.5,70,2.9,2.9,-5476
31.0395,-16.3,-20.4,-9.6,-11.3,0,24,70,2.6,2.6,-4687
31.0562,-10.1,-15.8,-6.3,-9.2,0,18.4,70,1.9,1.9,-3897
31.0729,-5.3,-10.1,-3.6,-4.2,0,10.5,70,1.5,1.5,-2212
31.0895,-1.8,-4.1,-0.8,-1.3,0,4.4,70,1.6,1.6,-1255
31.1062,0.2,-0.8,-0.6,0.1,0,0.5,69,1.7,1.7,74
31.1229,0.1,-0.1,0.5,-0.1,0,0,70,1.6,1.6,447
31.1396,0.3,-0.9,0.3,-1.8,0.1,0,69,1.5,1.5,864
31.1562,-0.9,1.2,0.8,0,5.6,0,69,1.4,1.4,857
31.1729,0.2,1,-0.3,1.7,17,0,69,1.4,1.4,851
31.1896,0.7,0.6,-0.2,-0.4,27.8,0,69,1,1,928
31.2062,0.7,1.2,-0.3,0.1,35.1,0,69,-3.7,-3.7,1056
31.2229,10.9,24.2,26,28.3,37,0,69,-4.8,-4.8,12046
31.2396,80.3,68.8,144.5,128.8,36.9,0,69,-6.9,-6.9,22910
31.2563,63.4,64.8,111.4,102.2,32.4,0,69,-2.6,-2.6,35252
31.2729,57.2,56.8,104.4,85.8,27.5,0,69,-2.5,-2.5,36732
31.2896,45.1,49.4,82.6,98.7,25.4,0,69,-0.9,-0.9,35415
31.3063,40,49.6,78.4,59.7,24.9,0,69,-1.5,-1.5,32557
31.3229,40.6,48.9,76,97.4,25.2,0,69,-2,-2,29700
31.3396,39.3,51.6,73.5,95.4,26.7,0,69,-2.7,-2.7,30284
31.3563,40.8,55.6,74.9,102.7,30,0,70,-3.8,-3.8,30929
31.3729,46,62,84.8,115,34.1,0,70,-4.7,-4.7,33852
31.3896,52.6,69.4,99.8,128,35,0.1,70,-5.3,-5.3,36129
31.4063,53.5,72.6,102.1,134,35,1.5,70,-4.6,-4.6,39919
31.4229,54.1,71.5,101.5,135.2,35,0,70,-4,-4,41431
31.4396,54.2,73.2,101.1,133.7,35,0,72,-3.8,-3.8,43098
31.4563,55.1,72.3,102.5,137,35,0,72,-3.9,-3.9,43404
31.473,55.3,71.9,102.4,133.3,36.4,0,71,-4,-4,43711
31.4896,56.1,74.1,104.4,119.2,40.4,0,72,-4.4,-4.4,44864
31.5063,64,79.7,115.5,160.5,50.4,0,72,-5.6,-5.6,45866
31.523,79.3,99.8,144.1,118.3,62.2,0,73,-6.6,-6.6,46948
31.5396,91.7,120.6,172.9,122.4,71.3,0,73,-7.6,-7.6,47028
31.5563,92.5,116,173.7,190.9,76.3,0,73,-8.3,-8.3,51657
31.573,96.4,114.4,180.2,157.2,82.9,0,73,-8.8,-8.8,59756
31.5896,99.5,111.4,184.7,114.4,93.2,0,73,-8.4,-8.4,67855
31.6063,112.5,120.3,176.7,151.5,100,0,73,-9,-9,71280
31.623,118.8,119.5,173.8,167.6,100,0,73,-9,-9,71155
31.6397,15.9,116.9,171.3,100.8,100,0,75,-9.1,-9.1,71509
31.6563,49,123.8,172.2,129.3,100,0,75,-8.5,-8.5,71986
31.673,81.9,121.4,173,173.3,100,0,76,-8.6,-8.6,66883
31.6897,94.2,124.2,177.3,118.9,100,0,76,-9.3,-9.3,65659
31.7063,77.6,122.5,174.4,121.8,100,0,77,-8.8,-8.8,64466
31.723,79.7,122.5,175.6,168.7,100,0,77,-9,-9,67689
31.7397,113.7,123,177,167.2,100,0,78,-8.9,-8.9,66556
31.7563,76.1,120.7,171.7,126.2,100,0,78,-8.9,-8.9,66712
31.773,132.1,121,173.7,164.6,100,0,78,-8.7,-8.7,68032
31.7897,118,117.8,171.1,158.8,100,0,79,-8.5,-8.5,69725
31.8064,118.2,118.8,174.1,163.6,100,0,79,-9.3,-9.3,70099
31.823,122.7,118.5,168.7,128.6,100,0,78,-8.9,-8.9,71683
31.8397,118.8,117.3,170.6,160.5,100,0,0,-8.8,-8.8,72658
31.8564,118.3,117,171.5,172.2,100,0,82,-8.1,-8.1,73634
31.873,117.9,115.4,168.6,170.9,100,0,82,-8.4,-8.4,74436
31.8897,116.6,116.3,165.3,125.9,100,0,82,-8.5,-8.5,75473
31.9064,114.2,120.3,166.6,152.1,100,0,84,-9.1,-9.1,75768
31.923,114.3,117.9,163.6,169.8,100,0,84,-9.3,-9.3,75026
31.9397,109.4,115.7,162.1,162.8,100,0,84,-8.7,-8.7,75002
31.9564,112.3,119.4,161.3,164.4,100,0,84,-8.5,-8.5,75980
31.9731,109.3,114.5,160.7,166.7,100,0,0,-7.9,-7.9,76944
31.9897,108.3,116.6,157.4,160.4,100,0,85,-8.1,-8.1,77307
32.0064,112.5,118.2,158.3,165.4,100,0.4,85,-8.2,-8.2,77412
32.0231,104.7,108.7,158.4,149.8,100,0,85,-7.8,-7.8,77616
32.0397,112.4,121.7,155.6,166.9,100,0,85,-8.3,-8.3,77703
32.0564,106.6,102.4,154.9,105.7,100,0,85,-8,-8,76911
32.0731,108.3,117,157,137.2,100,0,87,-8.1,-8.1,76164
32.0897,114.5,107,153.5,116,99.6,0,89,-7,-7,75428
32.1064,106.1,109.2,156,126.2,81,0,89,-6.2,-6.2,74254
32.1231,85.9,88.2,162.8,150.1,45.9,0,89,-3,-3,72949
32.1398,75.5,73,140.9,116.2,10.8,1.4,89,1.5,1.5,68700
32.1564,-0.2,4.3,6.4,-19,0,5.7,89,3.7,3.7,65768
32.1731,-0.9,-3.4,-4.4,0.4,0,16.2,88,3.6,3.6,42007
32.1898,-2.4,-0.4,1.6,2.6,0,21.1,88,2.6,2.6,21178
32.2064,-9.4,-11.8,-7.3,-8.1,0,25.4,88,3.1,3.1,-899
32.2231,-14.8,-12.9,-8.2,-6.8,0,30.1,88,3.2,3.2,-3265
32.2398,-18.6,-17.1,-9.1,-10.3,0,34.8,87,3.5,3.5,-5636
32.2564,-27.4,-26,-14.8,-13.9,0,35,87,4.1,4.1,-7858
32.2731,-27.6,-26,-15.8,-18.7,0,32.7,87,4.4,4.4,-8962
32.2898,-22.6,-22.1,-13.3,-13.5,0,27.6,86,4,4,-8905
32.3065,-15.7,-15.9,-10.4,-8.8,0,22.3,86,3.8,3.8,-7749
32.3231,-9.5,-10.2,-6.1,-7.9,0,20.5,86,3.5,3.5,-5343
32.3398,-9.7,-8.5,-5.6,-5.5,0,20.5,86,3.5,3.5,-4093
32.3565,-9.5,-8.7,-5.3,-3.7,0,21.7,86,3.2,3.2,-2775
32.3731,-9.7,-9.8,-6.3,-7.3,0,24.8,85,3.3,3.3,-3125
32.3898,-13.1,-13.1,-7.4,-6.9,0,25.7,85,3.5,3.5,-3476
32.4065,-15.5,-13.8,-8.5,-8.1,0,26.7,86,3.9,3.9,-4269
32.4231,-15.8,-15.1,-9.7,-9.2,0,30.1,86,3.8,3.8,-4642
32.4398,-20.1,-18.7,-10.2,-11.8,0,31.7,85,3.9,3.9,-5687
32.4565,-22.5,-20.8,-13.5,-11.6,0,33.3,85,4,4,-6358
32.4732,-26.2,-24.6,-13.8,-13.4,0,35.9,85,4.3,4.3,-7668
32.4898,-28.9,-27.7,-17.4,-15.2,0,36.8,85,4.1,4.1,-8808
32.5065,-31.5,-29.2,-17.6,-16.3,0,36.1,85,4.4,4.4,-9951
32.5232,-30.5,-28.6,-17.5,-15.3,0,34.1,85,4.1,4.1,-10027
32.5398,-26,-25,-15,-15.5,0,32.3,85,3.9,3.9,-9601
32.5565,-23.6,-22,-14,-12.6,0,27.6,83,3.7,3.7,-8094
32.5732,-16.7,-14.8,-9.5,-9,0.2,22.1,83,3.1,3.1,-7015
32.5898,-10,-9.2,-6.6,-7,0,17.3,83,2.4,2.4,-4761
32.6065,-5.9,-6.8,-3.7,-3.7,0,10.6,82,2.2,2.2,-3587
32.6232,-1.3,-0.9,-0.9,-1.4,0,4.6,82,2.3,2.3,-1476
32.6399,-0.7,0,0.1,-0.8,0.4,2.2,81,2.7,2.7,-361
32.6565,0.2,-1.3,0,-0.5,0,0.2,0,2.7,2.7,754
32.6732,-0.6,0,0.2,0.5,0.7,0,0,2.7,2.7,1014
32.6899,-0.9,-0.2,0.3,0.5,1.6,0,0,2.3,2.3,1097
32.7065,0,0.7,-0.9,-0.2,2.8,0,0,1.5,1.5,1120
32.7232,-0.5,-0.4,-0.4,0.7,6.6,0,80,1.4,1.4,1062
32.7399,-0.7,1,-0.2,3.1,12,0,80,-1.6,-1.6,1536
32.7565,8.2,9.9,14.1,15.4,20.4,0,80,-2.8,-2.8,9744
32.7732,43.2,36.9,73.4,42.1,26.9,0,81,-4.5,-4.5,17864
32.7899,46.1,43.8,89.4,79.1,29.5,0,81,-3.1,-3.1,25451
32.8066,55.9,50.4,104.7,91.3,29.9,0,81,-3.3,-3.3,30102
32.8232,57.4,49.7,105.9,93,34.8,0,81,-3.5,-3.5,36115
32.8399,66.3,56.3,122.4,70.8,45.4,0,81,-5.4,-5.4,42127
32.8566,89.3,71.4,157.6,143,61.8,0,82,-6.4,-6.4,43667
32.8732,109.9,88.3,178.2,163.6,74.2,0,83,-6.7,-6.7,43933
32.8899,102.9,87.3,176.7,115.7,79.7,0,84,-6.5,-6.5,52408
32.9066,111.2,90.6,176.4,154.8,83,0,84,-7.2,-7.2,61091
32.9232,109.5,94.7,171.3,160.8,90,0,84,-7.9,-7.9,69700
32.9399,106.5,94.7,161.5,162,100,0,83,-7.1,-7.1,72300
32.9566,120,100.2,151.6,57.2,100,0,0,-7.1,-7.1,74425
32.9733,117,106.2,159,122.8,100,0,84,-7.1,-7.1,74062
32.9899,115.9,102.1,154.5,147.2,100,0,84,-7.9,-7.9,71501
33.0066,117.5,106,154.4,160.2,100,0,85,-8.1,-8.1,71275
33.0233,109.7,103.2,152.1,146.7,100,0,85,-8.6,-8.6,73611
33.0399,120.1,104,152.2,160.6,100,0,86,-9.3,-9.3,76670
33.0566,105.1,104.1,150,146,100,0,85,-9.8,-9.8,77199
33.0733,119.3,105,155.4,156.1,100,0,86,-9.4,-9.4,77729
33.0899,105,106.4,153.2,154.4,100,0,86,-8.9,-8.9,77490
33.1066,104.8,106.7,153.4,144.2,100,0,87,-8.6,-8.6,77447
33.1233,116.6,109.3,158.7,159,100,0,88,-7.8,-7.8,77090
33.14,97.8,105.3,147.9,134.6,100,0,89,-7.6,-7.6,76776
33.1566,120,112.5,160.2,134.9,100,0,88,-7.6,-7.6,75790
33.1733,96.2,105.7,148.3,146.1,100,0,89,-7.8,-7.8,75116
33.19,115.2,110.6,156.6,149.1,100,0,89,-7.9,-7.9,74705
33.2066,106.3,102.3,150.2,153.7,100,0,89,-7.6,-7.6,75756
33.2233,106.6,105.4,148.3,148.3,100,0.1,0,-7.8,-7.8,76808
33.24,118.1,103.5,155.6,155.2,100,0,0,-7.9,-7.9,77756
33.2566,98.9,99.7,141,136.8,100,0,0,-7.2,-7.2,77914
33.2733,119.1,110.1,158.9,151.9,100,0.1,92,-7.9,-7.9,77700
33.29,95.7,89.9,134.5,131.7,100,0,92,-6.8,-6.8,77326
33.3067,113.3,109.7,153.2,151.1,100,0,92,-7.4,-7.4,76883
33.3233,102.4,94,146,135,100,0,93,-6.6,-6.6,76814
33.34,100.4,97.1,142.7,136.1,100,0,93,-7.2,-7.2,76492
33.3567,113.1,108.4,153.7,150.3,100,0,93,-7.4,-7.4,76448
33.3733,91.8,93.2,133.4,124.9,100,0,93,-6.7,-6.7,76404
33.39,112.8,109.5,150.5,146,100,0,0,-7.8,-7.8,76523
33.4067,88.3,90.3,132.6,136.1,100,0,94,-6.9,-6.9,76433
33.4233,107.4,103,144.8,132.5,100,0,95,-7.7,-7.7,76051
33.44,98.8,97.5,140,148.3,100,0,96,-6.9,-6.9,76097
33.4567,94.1,94.6,135.4,123.8,100,0,96,-6.6,-6.6,76154
33.4734,107.3,108.6,147.1,137.9,100,0,97,-6.8,-6.8,75956
33.49,86.1,83.1,125,127.9,100,0,0,-6.5,-6.5,75420
33.5067,105,111.1,151.2,135.7,100,0,98,-7.5,-7.5,75149
33.5234,94,94.2,126.3,131.5,100,0,98,-6.4,-6.4,75425
33.54,104.9,101.7,140.1,126,100,0,98,-6.8,-6.8,75651
33.5567,90.8,106.3,137.4,134.9,100,0,98,-6.1,-6.1,75600
33.5734,87.2,86,130,116.5,100,0,99,-6.4,-6.4,75472
33.5901,105.7,112,138.4,143,100,0,99,-6.7,-6.7,75259
33.6067,88.1,80.3,127.5,116.8,100,0,99,-5.4,-5.4,75055
33.6234,103.4,101.3,142.4,132.6,100,0,99,-6.5,-6.5,74736
33.6401,88.9,87,122.3,121.8,100,0,100,-5.4,-5.4,74551
33.6567,92.7,102.2,133.8,117.9,100,0,0,-6.2,-6.2,74084
33.6734,102.3,100,131.6,127.9,100,0,0,-6,-6,73808
33.6901,80.7,85.5,128.5,106.5,100,0,103,-5.8,-5.8,73818
33.7067,109.2,104.4,132.4,134.4,100,0,102,-6.7,-6.7,74103
33.7234,81.1,80.4,120.2,114.6,100,0,102,-5.9,-5.9,74227
33.7401,104.5,106.9,141.3,135.6,95.9,0,102,-6.5,-6.5,74636
33.7567,86,86.6,119.5,117.9,47,0.2,104,-0.9,-0.9,75044
33.7734,74,70.5,145.8,135.4,5.4,3.9,104,2,2,70317
33.7901,-51.1,-41.3,-47.3,-81.4,0,17,105,5.8,5.8,65021
33.8068,-44.9,-22.6,21.6,-46.7,0,37.2,103,4.5,4.5,35273
33.8234,-16.8,-24.1,-24.5,-3.7,0,46.2,103,5.2,5.2,10822
33.8401,-54.9,-47.7,-14.4,-36.8,0,57.5,102,7.2,7.2,-17230
33.8568,-66.2,-71.2,-39.3,-30.4,0,73.7,100,9.8,9.8,-25827
33.8734,-123.4,-118.4,-56.5,-64.2,0,93.9,100,12.1,12.1,-34423
33.8901,-152,-156.3,-75.5,-70.6,0,99.3,0,12.2,12.2,-47302
33.9068,-162.8,-161.8,-68.2,-72.4,0,99.5,0,11.7,11.7,-55187
33.9234,-158.7,-165.6,-74,-71.6,0,99.7,96,11.4,11.4,-63364
33.9401,-161.6,-162.2,-76.1,-71.5,0,99.6,97,11.7,11.7,-63658
33.9568,-166.1,-163.7,-66.8,-73.3,0,99.3,97,12.2,12.2,-63780
33.9735,-169.5,-169.5,-67.4,-71.7,0,89.8,97,11.7,11.7,-63609
33.9901,-164.8,-170.3,-69.1,-74.1,0,67.9,0,9.4,9.4,-62940
34.0068,-90.3,-101.4,-49.4,-55.2,0,51.6,95,6.1,6.1,-50259
34.0235,-57.5,-55.6,-32.1,-30.8,0,34.6,95,4.1,4.1,-37579
34.0401,-17.6,-19.4,-11.7,-12.6,0,28,95,3.4,3.4,-19392
34.0568,-20.5,-17.7,-10.7,-10.3,0,27.7,94,4.1,4.1,-13389
34.0735,-14.3,-16.4,-9.8,-11.4,0,31.7,0,4.5,4.5,-7195
34.0901,-22.9,-21.8,-11.3,-10.9,0,34.5,0,4.8,4.8,-7004
34.1068,-24.6,-26,-13.6,-13.8,0,38.5,0,4.9,4.9,-7970
34.1235,-31.6,-32,-18.5,-19.3,0,43.7,0,5,5,-11023
34.1402,-43.5,-43.1,-22.5,-22.3,0,46.2,90,5.7,5.7,-14077
34.1568,-47.7,-46.8,-25.9,-24.8,0,55.1,90,6.8,6.8,-18548
34.1735,-66.7,-64.8,-35.1,-35.5,0,65.1,90,8.6,8.6,-21121
34.1902,-96.1,-95.3,-46.1,-46.4,0,73.5,89,10.4,10.4,-29455
34.2068,-122.3,-125.2,-60.3,-58.9,0,83.5,90,12.2,12.2,-35215
34.2235,-159.1,-163.3,-73,-75.5,0,90.9,89,13,13,-41198
34.2402,-173.7,-184.8,-77.9,-81.2,0,93.5,90,13.2,13.2,-47200
34.2568,-175.2,-188.6,-78,-82.5,0,90.3,88,12.1,12.1,-53229
34.2735,-172.1,-189.6,-77.6,-83.5,0,81.3,86,10.3,10.3,-59717
34.2902,-150.1,-166.7,-70,-76.7,0,68.7,85,8.2,8.2,-60425
34.3069,-99.8,-111.4,-51.6,-56.7,0,57.2,85,6.4,6.4,-50709
34.3235,-66.2,-73.6,-36.5,-39.6,0,49.6,86,5.6,5.6,-40311
34.3402,-52.5,-56.1,-27.1,-30.5,0,44.4,86,6,6,-25913
34.3569,-41.4,-46.4,-23.7,-26.7,0,41.9,85,5.7,5.7,-21913
34.3735,-37.7,-42.2,-21.4,-24.3,0,38.5,84,5.1,5.1,-16479
34.3902,-29.1,-32.7,-16.6,-18.7,0,34.4,84,4.2,4.2,-13610
34.4069,-25.4,-28.5,-15,-16,0,33.8,83,4.3,4.3,-10740
34.4235,-25.1,-27.5,-14.7,-15.7,0,37.3,83,4,4,-9508
34.4402,-28.9,-31.3,-15.8,-17.8,0,42.9,82,4.5,4.5,-9713
34.4569,-40.3,-40.9,-19.7,-22.6,0,48.4,82,5,5,-11922
34.4736,-50.1,-53.9,-27.4,-29.4,0,54.4,82,6.2,6.2,-13926
34.4902,-65.2,-68.3,-35.2,-36,0,55.6,81,6.6,6.6,-18469
34.5069,-71.2,-74.3,-35.3,-39.7,0,58.9,81,7.3,7.3,-22135
34.5236,-75.7,-80.2,-38.8,-41.6,0,60.8,80,7.4,7.4,-25815
34.5402,-83.8,-88.7,-43,-45.7,0,61.3,80,7.3,7.3,-27631
34.5569,-84.6,-92.6,-42.2,-46.9,0,59.4,80,7.1,7.1,-28319
34.5736,-76.5,-87.6,-39.7,-43.8,0,58.4,80,7.2,7.2,-28280
34.5902,-76.3,-85.5,-39.1,-45.9,0,56.3,80,6.9,6.9,-27565
34.6069,-67.1,-78.7,-36.9,-40.4,0,52.6,0,6,6,-25453
34.6236,-59,-67.9,-30.9,-35.4,0,47.3,0,4.9,4.9,-22039
34.6403,-45.7,-52.1,-25.1,-29.7,0,45.6,0,4.6,4.6,-18611
34.6569,-43.6,-50.8,-25.1,-27.9,0,44.8,77,5.2,5.2,-16070
34.6736,-42.7,-49,-22.5,-26.6,0,45,77,5.6,5.6,-15544
34.6903,-43.5,-49.5,-23.5,-30,0,44.6,77,5.6,5.6,-14979
34.7069,-42,-49.6,-23.5,-26.7,0,45.6,76,5.4,5.4,-14927
34.7236,-43.2,-51,-24.1,-26.6,0,48.5,76,4.8,4.8,-15221
34.7403,-49.9,-57.2,-26.1,-30.2,0,51.7,76,4.9,4.9,-15567
34.7569,-54.9,-65.8,-29.4,-34.6,0,53.4,75,5.4,5.4,-17120
34.7736,-59.8,-71.4,-32.2,-37.7,0,53.9,75,5.9,5.9,-18792
34.7903,-60.5,-74,-32,-40.1,0,54,74,6,6,-20468
34.807,-62.9,-74.6,-32.9,-37.8,0,51.8,74,5.9,5.9,-20480
34.8236,-55,-66.7,-30.5,-35.9,0,50.5,74,6.1,6.1,-20027
34.8403,-51.3,-66.3,-27.8,-35.7,0,50.6,73,6.5,6.5,-18967
34.857,-49.8,-66.3,-27,-36.5,0,54,73,6.8,6.8,-18365
34.8736,-57.2,-75.5,-30,-39,0,56.8,72,7.1,7.1,-18685
34.8903,-62,-86.1,-33.3,-44.3,0,55.4,72,7.2,7.2,-19608
34.907,-57.7,-87.9,-29.5,-44.5,0,53.5,72,6.6,6.6,-20474
34.9236,-52.8,-77.9,-28.9,-42.3,0,50.6,71,5.6,5.6,-19201
34.9403,-46.8,-69.5,-25.1,-35.2,0,46.2,70,4.4,4.4,-17928
34.957,-37.1,-57,-22.2,-29.8,0,38.7,69,4,4,-14421
34.9737,-24.5,-39.1,-13.7,-21.1,0,26.6,69,3.6,3.6,-12131
34.9903,-10.7,-15.1,-7.4,-12.8,0,16.7,69,3.2,3.2,-7323
35.007,-4.3,-7.3,-2.9,-3.9,0,9.6,69,2.6,2.6,-4807
35.0237,-0.6,-2.7,-1.3,-1.9,0,3.6,69,2.3,2.3,-1359
35.0403,0,0.8,0,-0.7,0,0.2,69,2.9,2.9,-272
35.057,0.4,-0.6,1.1,-0.4,0,0,68,2.8,2.8,815
35.0737,-0.8,-0.1,-0.1,-0.2,1.7,0,68,2.8,2.8,931
35.0903,-0.1,0.3,-1.2,0.3,5.5,0.2,68,2.2,2.2,890
35.107,-0.5,0.2,1.1,-0.1,10.5,1.3,68,2.4,2.4,896
35.1237,-0.7,0.5,0.7,-0.4,14.7,3,68,1.7,1.7,944
35.1404,2,17,6.4,21.6,18.2,2.8,67,0.1,0.1,4514
35.157,50.2,26,84.6,20.6,21.2,1.8,67,-1.9,-1.9,8037
35.1737,42.7,28.7,80.4,24,23,0.7,67,-2.5,-2.5,14737
35.1904,49.7,31.5,94.3,18.7,24.7,1,67,-2.1,-2.1,18388
35.207,53.6,36.1,77.5,24.6,25.5,0.3,67,-2,-2,22039
35.2237,53.6,38.7,71.8,51.2,26.3,1.3,67,-2.5,-2.5,22848
35.2404,54.7,40,98.7,20,25.9,1.6,67,-3.5,-3.5,23185
