timestamps,AMK_Torque_FL,AMK_Torque_FR,AMK_Torque_RL,AMK_Torque_RR,DCM_APPS_Throttle,DCM_Brake_Recu,Groundspeed_Vel,Gyro_Mov_Acc_Y,Gyro_Mov_Acc_X,HV_CurrentSensor_W
1.917049999997289,0,0,0,0,0,7.906000000000001,0,-0.5,-0.5,122
1.9337199999972654,0,0,0,0,0,8.194,0,-0.4,-0.4,122
1.9503899999972418,-0.1,0,0,0,0,8.044,0,-0.3,-0.3,122
1.9670599999972183,0,0,0,0,0,8.178,0,-0.3,-0.3,122
1.9837299999971947,-0.1,0,0,-0.2,0,7.78,0,-0.4,-0.4,121
2.000399999997171,-0.1,0,0,0,0,6.7700000000000005,0,-0.4,-0.4,121
2.0170699999971475,-0.1,-0.1,0,0,0,5.868,0,-0.3,-0.3,122
2.033739999997124,0,0,0,0,0,4.672,0,-0.4,-0.4,122
2.0504099999971004,0,0,0,0,0,3.0500000000000003,0,-0.4,-0.4,122
2.067079999997077,0.1,-0.1,0,-0.1,0,1.674,0,-0.5,-0.5,122
2.0837499999970532,0,0,0,0,0,0.782,0,-0.4,-0.4,122
2.1004199999970297,0,0,0,0,0,0,0,-0.4,-0.4,122
2.117089999997006,-0.2,0,-0.1,0,0,0,0,-0.4,-0.4,122
2.1337599999969825,0,-0.1,-0.1,-0.1,0,0,0,-0.4,-0.4,122
2.150429999996959,0,0,0,0,0,0,0,-0.3,-0.3,122
2.1670999999969354,0,0,0,0,0,0,0,-0.3,-0.3,122
2.183769999996912,0,-0.1,-0.1,0,0,0,0,-0.4,-0.4,122
2.200439999996888,-0.1,-0.1,0,0,0,0,0,-0.5,-0.5,122
2.2171099999968646,0,0,0,-0.1,0,0,0,-0.5,-0.5,123
2.233779999996841,0,0,-0.1,-0.1,0,0,0,-0.4,-0.4,122
2.2504499999968175,-0.1,-0.1,0,-0.1,0,0,0,-0.4,-0.4,122
2.267119999996794,-0.2,0,0,0,0,0,0,-0.4,-0.4,121
2.2837899999967703,0,0,0,0,0,0,0,-0.5,-0.5,122
2.3004599999967468,-0.6,0,0,0,0,0,0,-0.4,-0.4,122
2.317129999996723,-0.1,-0.1,0,0,0,0,0,-0.4,-0.4,122
2.3337999999966996,0,-0.1,0,0,0,0,0,-0.4,-0.4,122
2.350469999996676,0,0,-0.1,0,0,0,0,-0.4,-0.4,122
2.3671399999966525,0,-0.1,-0.1,0,0,0,0,-0.3,-0.3,121
2.383809999996629,-0.1,0,-0.1,-0.1,0,0,0,-0.3,-0.3,122
2.4004799999966053,0,0,-0.1,0,0,0,0,-0.3,-0.3,122
2.4171499999965818,0,0,0,0,0,0,0,-0.4,-0.4,123
2.433819999996558,0,0,-0.2,0,0,0,0,-0.4,-0.4,123
2.4504899999965346,0,0,0,0,0,0,0,-0.3,-0.3,122
2.467159999996511,-0.1,0,0,0,0,0,0,-0.4,-0.4,122
2.4838299999964875,-0.1,-0.2,0,-0.1,0,0,0,-0.4,-0.4,122
2.500499999996464,0,0,0,-0.1,0,0,0,-0.5,-0.5,122
2.5171699999964403,0,-0.2,0,0,0,0,0,-0.4,-0.4,121
2.5338399999964167,0,0,0,0,0,0.228,0,-0.4,-0.4,121
